note,pitch,duration,onset,chord,bar,mapped voice,cost,category
437,59,1/8,495/8,264,62 7/8,3,n/a,match
438,60,1/4,62/1,265,63,3,n/a,match
439,64,1/4,62/1,265,63,0,n/a,match
440,62,1/4,249/4,266,63 1/4,0 and 3,n/a,match
441,64,1/8,125/2,267,63 1/2,0,n/a,match
442,61,1/8,501/8,268,63 5/8,3,n/a,match
443,62,1/16,251/4,269,63 3/4,3,1,adaptation
444,61,1/16,1005/16,270,63 13/16,3,n/a,ornamentation
445,59,1/16,503/8,271,63 7/8,3,n/a,match
446,61,1/16,1007/16,272,63 15/16,3,n/a,ornamentation
447,62,1/8,63/1,273,64,0 and 3,n/a,match
448,64,1/8,505/8,274,64 1/8,0,n/a,match
449,50,1/8,253/4,275,64 1/4,3,n/a,match
450,65,1/8,253/4,275,64 1/4,0,n/a,match
451,67,1/8,507/8,276,64 3/8,0,n/a,match
452,53,1/4,127/2,277,64 1/2,3,n/a,match
453,65,1/4,127/2,277,64 1/2,2,n/a,match
454,69,1/4,127/2,277,64 1/2,0,n/a,match
455,53,1/8,255/4,278,64 3/4,3,0,repetition
456,69,1/8,255/4,278,64 3/4,1,n/a,match
457,55,1/8,511/8,279,64 7/8,3,n/a,match
458,71,1/8,511/8,279,64 7/8,0,n/a,match
459,57,1/4,64/1,280,65,3,n/a,match
460,64,1/4,64/1,280,65,2,n/a,match
461,72,1/4,64/1,280,65,0,n/a,match
462,59,1/4,257/4,281,65 1/4,3,n/a,ficta
463,62,1/4,257/4,281,65 1/4,2,n/a,match
464,74,1/4,257/4,281,65 1/4,0,n/a,match
465,57,1/4,129/2,282,65 1/2,3,n/a,match
466,64,1/4,129/2,282,65 1/2,2,n/a,match
467,73,1/4,259/4,283,65 3/4,0,n/a,match
468,50,1/2,65/1,284,66,3,n/a,match
469,62,1/2,65/1,284,66,2,n/a,match
470,74,1/2,65/1,284,66,0,n/a,match
471,50,1/4,263/4,285,66 3/4,2 and 3,n/a,match
472,65,1/4,263/4,285,66 3/4,1,n/a,match
473,74,1/4,263/4,285,66 3/4,0,n/a,match
474,50,1/4,66/1,286,67,3,n/a,match
475,65,1/4,66/1,286,67,1,n/a,match
476,74,1/4,66/1,286,67,0,n/a,match
477,50,1/4,265/4,287,67 1/4,2 and 3,n/a,match
478,65,1/4,265/4,287,67 1/4,1,n/a,match
479,74,1/4,265/4,287,67 1/4,0,n/a,match
480,50,1/2,133/2,288,67 1/2,3,n/a,match
481,65,1/2,133/2,288,67 1/2,1,n/a,match
482,74,1/2,133/2,288,67 1/2,0,n/a,match
483,45,1/2,67/1,289,68,3,n/a,match
484,64,1/2,67/1,289,68,1,n/a,match
485,72,1/2,67/1,289,68,0,n/a,match
486,45,1/4,135/2,290,68 1/2,3,0,repetition
487,64,1/4,135/2,290,68 1/2,1,0,repetition
488,72,1/4,135/2,290,68 1/2,0,0,repetition
489,57,1/4,271/4,291,68 3/4,2,n/a,match
490,45,1/8,68/1,292,69,3,0,repetition
491,57,1/8,68/1,292,69,2,0,repetition
492,72,1/8,68/1,292,69,0,0,repetition
493,55,1/8,545/8,293,69 1/8,2,n/a,match
494,57,1/8,273/4,294,69 1/4,2,n/a,match
495,59,1/8,547/8,295,69 3/8,2,n/a,match
496,45,1/4,137/2,296,69 1/2,3,0,repetition
497,60,1/4,137/2,296,69 1/2,2,n/a,match
498,72,1/4,137/2,296,69 1/2,0,0,repetition
499,57,1/4,275/4,297,69 3/4,2,n/a,match
500,57,1/4,69/1,298,70,2,0,repetition
501,55,1/8,277/4,299,70 1/4,2,n/a,match
502,53,1/8,555/8,300,70 3/8,2,n/a,match
503,48,1/2,139/2,301,70 1/2,3,n/a,match
504,52,1/2,139/2,301,70 1/2,2,n/a,match
505,50,1/2,70/1,302,71,3,n/a,match
506,52,1/2,141/2,303,71 1/2,3,n/a,match
507,55,1/2,141/2,303,71 1/2,2,n/a,match
