note,pitch,duration,chord,bar,mapped voice,cost,category
1169,48,1/4,604,83 3/2,5,0,repetition
1170,55,1/4,604,83 3/2,2,0,repetition
1171,60,1/4,604,83 3/2,3,0,repetition
1172,65,1/4,604,83 3/2,0,0,repetition
1173,64,1/4,605,83 7/4,0,n/a,match
1174,50,1/4,606,84,5,n/a,match
1175,53,1/4,606,84,2,n/a,match
1176,65,1/4,606,84,0,n/a,match
1177,64,1/4,607,84 1/4,0,n/a,ornamentation
1178,65,1/4,608,84 1/2,0,n/a,ornamentation
1179,67,1/4,609,84 3/4,0,n/a,ornamentation
1180,50,1/4,610,84 1/1,5,0,repetition
1181,53,1/4,610,84 1/1,4,n/a,match
1182,65,1/4,610,84 1/1,0,0,repetition
1183,51,1/4,611,84 5/4,5,n/a,ornamentation
1184,50,1/4,612,84 3/2,5,n/a,ornamentation
1185,48,1/4,613,84 7/4,5,n/a,ornamentation
1186,46,1/4,614,85,5,n/a,match
1187,50,1/4,614,85,1,n/a,match
1188,53,1/4,614,85,4,n/a,match
1189,52,1/4,615,85 1/4,4,n/a,ornamentation
1190,55,1/4,616,85 1/2,4,n/a,ornamentation
1191,53,1/4,617,85 3/4,4,n/a,ornamentation
1192,46,1/2,618,85 1/1,5,n/a,match
1193,50,1/2,618,85 1/1,1,n/a,match
1194,55,1/2,618,85 1/1,4,n/a,match
1195,46,1/2,619,85 3/2,5,0,repetition
1196,50,1/2,619,85 3/2,1,0,repetition
1197,55,1/2,619,85 3/2,4,0,repetition
1198,48,1/4,620,86,5,n/a,match
1199,52,1/4,620,86,1,n/a,match
1200,57,1/4,620,86,4,n/a,match
1201,45,1/4,621,86 1/4,5,n/a,ornamentation
1202,47,1/4,622,86 1/2,5,1,adaptation
1203,52,1/4,622,86 1/2,1,0,repetition
1204,57,1/4,622,86 1/2,4,0,repetition
